ID,language,macroarea,glottocode,ISO6393,Latitude,Longitude,level,category,subclassification,aes,med,medovertime,bib,classification,family
nucl1765,Core Zapotec,North America,nucl1765,NA,16.590443195080066,-96.65968634817064,family,Family,"(((amat1238:1,tlac1240:1)amat1239:1,((coat1243:1,sanb1241:1)coat1242:1,sanv1242:1)coat1245:1,coat1244:1)macr1276:1,((asun1236:1,ayoq1235:1,(lapa1249:1,((sanj1288:1,sanp1262:1)mixt1426:1,(quie1238:1,quio1242:1)quio1241:1)mixt1428:1,sant1451:1,sant1452:1,xada1235:1,xana1235:1)sout3003:1,maza1294:1,(sant1449:1)mitl1236:1,sanp1261:1,sant1448:1,sant1450:1,teja1235:1,(((guev1240:1,sant1463:1)guev1238:1,peta1247:1)nort3369:1,(lach1250:1,quia1235:1)nort3370:1)tran1297:1,(chic1274:1,(isth1244:1,ocot1244:1,((zaac1238:1)sant1447:1,tilq1235:1)tilq1236:1,zaac1239:1)exte1234:1,guil1236:1,(jali1244:1,sanj1289:1,sanm1299:1,teot1238:1)sanj1284:1)west2947:1)cent2146:1,((miah1235:1,(cand1249:1,sana1285:1)loxi1235:1,(sang1340:1,sanm1300:1)ozol1235:1,sana1286:1)miah1237:1,yaut1235:1)miah1236:1,(((nucl1670:1,yaga1261:1)cajo1238:1,taba1268:1,yala1267:1,yatz1235:1,(tabe1238:1,yali1256:1,zoog1239:1)zoog1238:1)cajo1239:1,choa1237:1,((east2891:1,lasd1234:1,sout3004:1)rinc1236:1,yate1242:1)rinc1237:1,(aloa1235:1,sier1250:1,sout3005:1,yare1249:1)sier1251:1)nort2987:1)core1259:1,(elot1235:1,texm1235:1,zani1235:1)papa1270:1)nucl1765:1;",NA,NA,NA,NA,otom1299/east2557/popo1292/zapo1436/zapo1437,Otomanguean
nort2984,Northern Pame,North America,nort2984,pmq,22.096800000000002,-99.6434,language,Spoken_L1_Language,nort2984:1;,3,1,"['Berthiaume, Scott. 2003. A Phonological Grammar of Northern Pame. University of Texas at Arlington dissertation. (xiv+260pp.)', ""Soustelle, Jacques. 1937. Le Pame. In La Famille Otomi-Pame du Mexique Central, 330-368. Paris: Institut d'Ethnologie."", 'Pimentel, F. D. 1862-1865. Cuadro Descriptivo y Comparativo de la Lenguas Indígenas de México. México: Andrade y Escalante. lii+539+vi+429pp. (2 vols).']",True,otom1299/west2783/otop1241/otop1242/pame1260,Otomanguean
cent2145,Central Pame,North America,cent2145,pbs,21.3762,-99.2898,language,Spoken_L1_Language,cent2145:1;,2,3,"['Gibson, Lorna F. 2015. Pedagogical grammar: Pame. Ms. 60pp.', 'Gibson, Lorna F. & Doris A. Bartholomew. 1979. Pame noun inflection. International Journal of American Linguistics 45(4). 309-322.', 'Gibson, Lorna F. 1956. Pame (Otomi) phonemics and morphophonemics. International Journal of American Linguistics 22. 242-265.', 'Pimentel, Francisco. 1874-1875. Cuadro descriptivo y comparativo de las lenguas indígenas de México, o tratado de filología mexicana. 2a edición, única completa. 3 vols. (vol. 1, 1874, xvi + 426 pp.; vol. 2, 1875, 472 pp; vol. 3, 1875, 570 pp.) Tipografía de Isidro Epstein, México.']",True,otom1299/west2783/otop1241/otop1242/pame1260,Otomanguean
sout2999,Southern Pame,North America,sout2999,pmz,20.966,-99.334,language,Spoken_L1_Language,sout2999:1;,6,2,"['Manrique Castañeda, Leonardo. 1960. Esbozo descriptivo del pame meridional (dialecto de Jiliapan). México, D.F.: Escuela Nacional de Antropología e Historia MA thesis. (50pp.)', 'Schuller, Rudolf. 1925 [1700s]. La unica gramatica conocida de la lengua Pame. (Biblioteca Ethnos.) México: Talleres graficos del Departamento de antropologia. 40pp. (Original is Valle, Francisco. Quaderno de algunas reglas y apuntes sobre el idioma pame. Notas acerca de las letras con que se escriben muchos terminos, sus acentos, y todo de pronunciar.)', 'Castañeda, Leonarde Manrique. 1975 [1766]. Análisis preliminar del Vocabulario Pame de Fray Juan Guadalupe Soriano. Anales de antropología XII. 319-333.']",True,otom1299/west2783/otop1241/otop1242/pame1260,Otomanguean
sanf1262,San Francisco Matlatzinca,North America,sanf1262,mat,19.3584,-100.058,language,Spoken_L1_Language,sanf1262:1;,3,2,"['Escalante Hernández, Roberto & Marciano Hernández. 1999. Matlatzinca de San Francisco Oxtotilpan, Estado de México. (Archivo de lenguas indígenas de México, 23.) 1st edn. México, D.F.: El Colegio de México. 189pp. (Spanish and Matlatzinca).', 'Guevara, Miguel de. 1862 [1638]. Arte doctrinal y modo para aprender la lengua matlatzinga publ of the 1638 mss. Boletin de la Sociedad Mexicana de Geografía y Estadística IX. 197-260.']",True,otom1299/west2783/otop1241/otop1242/matl1258,Otomanguean
atzi1235,Atzingo Matlatzinca,North America,atzi1235,ocu,19.3871,-99.9239,language,Spoken_L1_Language,atzi1235:1;,3,1,"['Muntzel, Martha C. 1986. The Structure of Ocuilteco (Grammar, Otomanguean Languages, Meso American Languages, Mexico). State University of New York at Albany dissertation. (227pp.)', 'Muntzel Lucy, Martha Claire. 1977. La aplicación de un modelo generativo a la fonología de Tlahuica (Ocuilteco). México, D.F.: Escuela Nacional de Antropología e Historia MA thesis. (116pp.)', 'Hasler, Juan A. 1960. Reconstrucciones Matlatzinca-Ocuiltecas. Anales del Instituto Nacional de Antropología e Historia XIII. 269-278.']",True,otom1299/west2783/otop1241/otop1242/matl1258,Otomanguean
maza1293,Mazahua,North America,maza1293,NA,19.7298,-100.1555,family,Family,"((atla1270:1,sanm1290:1,sant1435:1)cent2144:1,mich1246:1)maza1293:1;",NA,3,"['Spotts, Hazel. 1953. Vowel harmony and consonant sequences in Mazahua (Otomi). International Journal of American Linguistics 19. 253-258. doi: 10.1086/464230.']",True,otom1299/west2783/otop1241/otop1242/otom1297,Otomanguean
otom1300,Otomi,North America,otom1300,NA,20.032483333333335,-98.92757777777778,family,Family,"((east2556:1,tena1241:1,texc1235:1)east2737:1,(mezq1235:1,quer1236:1)nort3201:1,(ixte1237:1,(ocoy1234:1,sanp1264:1,sant1466:1)tila1239:1)sout3245:1)otom1300:1;",NA,4,"['Palancar, Enrique L. 2008. Juxtaposed Adjunct Clauses in Otomi: Expressing Both Depictive and Adverbial Semantics. International Journal of American Linguistics 74(3). 365–392. doi: 10.1086/590086.']",True,otom1299/west2783/otop1241/otop1242/otom1297,Otomanguean
sout3168,Southwestern Otomi,North America,sout3168,NA,19.7391,-99.63205,family,Family,"((sanf1263:1)esta1236:1,temo1245:1)sout3168:1;",NA,NA,NA,NA,otom1299/west2783/otop1241/otop1242/otom1297,Otomanguean
nort3349,Northwestern Chinantec,North America,nort3349,NA,17.867411531438314,-96.44093352192591,family,Family,"((ojit1237:1,soch1239:1,(chil1282:1,tlac1239:1)tlac1238:1,usil1237:1)chin1486:1,(pala1351:1,tepe1279:1)chin1487:1)nort3349:1;",NA,NA,NA,NA,otom1299/west2783/otop1241/chin1484/cent2365,Otomanguean
sout3333,Southeastern Chinantec,North America,sout3333,NA,17.634135,-96.14860833333331,family,Family,"(((ayot1238:1)ozum1235:1,vall1253:1)chin1485:1,(lala1270:1,leal1235:1,tepi1241:1)chin1489:1)sout3333:1;",NA,NA,NA,NA,otom1299/west2783/otop1241/chin1484/cent2365,Otomanguean
coma1246,Comaltepec Chinantec,North America,coma1246,cco,17.5909,-96.445,language,Spoken_L1_Language,coma1246:1;,2,1,"['Anderson, Judith L. 2018. Gramática del chinanteco de Santiago Comaltepec, Oaxaca. (89.) México: Instituto Lingüístico de Verano, A.C. xiv+257pp.', 'Anderson, Judi L. 1989. Comaltepec Chinantec Syntax. (Summer Institute of Linguistics: Publications in Linguistics, 89.) Dallas: Dallas, Texas: The Summer Institute of Linguistics and the University of Texas at Arlington. xiv+119pp. (Studies in Chinantec Languages 3).', 'Pace, Wanda Jane. 1977. Comaltepec Chinantec verb inflection. Arlington: University of Texas at Arlington MA thesis. (viii+65pp.)']",True,otom1299/west2783/otop1241/chin1484/chin1488,Otomanguean
quio1240,Quiotepec Chinantec,North America,quio1240,chq,17.5621,-96.602,language,Spoken_L1_Language,(yolo1240:1)quio1240:1;,2,1,"['Robbins, Frank E. 1968. Quiotepec Chinantec Grammar. (Papeles de la Chinantla, 4.) México: Museo Nacional de Antropología. viii+193pp. (Serie Cientifica 8).', 'Robbins, Frank E. 1965. Quiotepec Chinantec Grammar. Ann Arbor: Ithaca: Cornell University dissertation. (viii+193pp.) (Includes bibliographical references p.191-193 ""Usarufa : a descriptive grammar / by Darlene LaVerne Bee"" has been accidentally added to this dissertation by UMI. This title is also available on shelf PL 6621 .U8 BEE 2006, viii+193pp.)', 'Barreda, Nicolás de la. 1960 [1730]. Doctrina Christiana en Lengua Chinanteca (1730). (Papeles de la Chinantla, 2.) México: Museo Nacional de Antropología. 318pp. (Serie Cientifica 6).']",True,otom1299/west2783/otop1241/chin1484/chin1488,Otomanguean
mali1285,Malinaltepec Me'phaa,North America,mali1285,tcf,17.2122,-98.6322,language,Spoken_L1_Language,"(huiz1244:1,mali1286:1,zila1239:1)mali1285:1;",1,0,"['Suárez, Jorge A. 1983. La Lengua Tlapaneca de Malinaltepec. México: Instituto de Investigaciones Filológicas, Universidad Nacional Autónoma de México. 641pp.', 'Suárez, Jorge A. 1979. Observaciones sobre la evolución fonológica del tlapaneco. Anales de antropología XVI. 377-386.', 'Weathers, Mark L. 1976. Tlapanec 1975. International Journal of American Linguistics 42. 367-371.', 'Lemley, Juan H.V. 1955. nthropological Linguisticsa raíz tlapaneca >AK=. El México antiguo 7. 279-283.']",True,otom1299/west2783/subt1249/meph1234/nort3350,Otomanguean
west2948,West-Central Mephaa,North America,west2948,NA,17.2148,-98.93075,family,Family,"((acat1240:1,plat1255:1,zapo1435:1)acat1239:1,tlac1237:1)west2948:1;",NA,NA,NA,NA,otom1299/west2783/subt1249/meph1234/nort3350,Otomanguean
east2547,Eastern Central Sierra Miwok,North America,east2547,NA,38.0812,-120.257,dialect,Dialect,east2547:1;,NA,NA,NA,NA,miwo1274/miwo1275/east2546/sier1249/cent2140,Miwok-Costanoan
west2634,Western Central Sierra Miwok,North America,west2634,NA,38.0812,-120.257,dialect,Dialect,west2634:1;,NA,NA,NA,NA,miwo1274/miwo1275/east2546/sier1249/cent2140,Miwok-Costanoan
utee1244,Ute,North America,utee1244,NA,38,-109,dialect,Dialect,utee1244:1;,NA,1,"['Tribe, Southern Ute. 1980. Ute Reference Grammar. Ignacio, Colorado: Ute Press, The Southern Ute Tribe.', 'Anonymous. 1979. Ute Dictionary. Ignacio, Colorado: Ute Press.', 'Opler, M. K. 1940. The Southern Ute of Colorado. In Linton, R. (ed.), Acculturation in Seven American Indian Tribes, 119-203.', 'Sapir, Edward. 1930. The Collected Works of Edward Sapir. Vol. X: Southern Paiute and Ute linguistics and ethnography (vol.ed.: William Bright). (Proceedings of the American Academy of Arts and Sciences, 45.) In  Sapir, Philip (ed.) Proceedings of the American Academy of Arts and Sciences. 297-535pp.', 'Lowie, R. H. 1924. Notes on Shoshonean Ethnography. (Anthropological Papers, 20.) New York: American Museum of Natural History. 185-314pp.', 'Gifford, E. W. 1917. Tubatulabal and Kawaiisu Kinship Terms. University of California Publications in American Archaeology and Ethnology 12. 219-248. Berkeley: Univ. of California Press.', 'Hrdlička, A. 1909. On the Stature of the Indians of the Southwest and of Northern Mexico. In Williams, S. (ed.), Putnam Anniversary Volume: Anthropological Essays Presented to Fredric Ward Putnam in Honor of His Seventieth Birthday, April 16, 1909, 405-426. New York: AMS Press.', 'Boas, F. 1899. Anthropometry of the Shoshonean Tribes. American Anthropologist 1. 751-758.']",True,utoa1244/nort2953/numi1242/sout2968/utes1238,Uto-Aztecan
chem1251,Chemehuevi,North America,chem1251,NA,35.356093,-116.438436,dialect,Dialect,chem1251:1;,NA,4,"['Drucker, P. 1937. Southern California. University of California Publications in Anthropological Records 1. 1-52.', 'Sapir, Edward. 1930. The Collected Works of Edward Sapir. Vol. X: Southern Paiute and Ute linguistics and ethnography (vol.ed.: William Bright). (Proceedings of the American Academy of Arts and Sciences, 45.) In  Sapir, Philip (ed.) Proceedings of the American Academy of Arts and Sciences. 297-535pp.', 'Lowie, R. H. 1924. Notes on Shoshonean Ethnography. (Anthropological Papers, 20.) New York: American Museum of Natural History. 185-314pp.']",True,utoa1244/nort2953/numi1242/sout2968/utes1238,Uto-Aztecan
sout2969,Southern Paiute,North America,sout2969,NA,37,-114,dialect,Dialect,sout2969:1;,NA,3,"['Nichols, Johanna. 1992. Linguistic Diversity in Space and Time. In  Nichols, Johanna (ed.) 1st edn. Chicago: University of Chicago Press. xv+358pp. doi: 10.7208/chicago/9780226580593.001.0001.', 'Drucker, P. 1937. Southern California. University of California Publications in Anthropological Records 1. 1-52.', 'Sapir, Edward. 1930. The Collected Works of Edward Sapir. Vol. X: Southern Paiute and Ute linguistics and ethnography (vol.ed.: William Bright). (Proceedings of the American Academy of Arts and Sciences, 45.) In  Sapir, Philip (ed.) Proceedings of the American Academy of Arts and Sciences. 297-535pp.', 'Lowie, R. H. 1924. Notes on Shoshonean Ethnography. (Anthropological Papers, 20.) New York: American Museum of Natural History. 185-314pp.', 'Gifford, E. W. 1917. Tubatulabal and Kawaiisu Kinship Terms. University of California Publications in American Archaeology and Ethnology 12. 219-248. Berkeley: Univ. of California Press.', 'Hrdlička, A. 1909. On the Stature of the Indians of the Southwest and of Northern Mexico. In Williams, S. (ed.), Putnam Anniversary Volume: Anthropological Essays Presented to Fredric Ward Putnam in Honor of His Seventieth Birthday, April 16, 1909, 405-426. New York: AMS Press.']",True,utoa1244/nort2953/numi1242/sout2968/utes1238,Uto-Aztecan
bann1248,Bannock,North America,bann1248,NA,40.0799,-119.536,dialect,Dialect,bann1248:1;,NA,3,"['Thornes, Tim. 2013. Northern Paiute-Bannock Dictionary.By Sven Liljeblad, Catherine S. Fowler, and Glenda Powell. International Journal of American Linguistics 79(4). 577–580. doi: 10.1086/671776.', 'Steward, J. H. 1938. Basin-Plateau Aboriginal Sociopolitical Groups. (Bureau of American Ethnology Bulletin, 120.) Washington, D.C.: Smithsonian Institution. 1-346pp.', 'Lowie, R. H. 1930. The Kinship Terminology of the Bannock Indians. American Anthropologist 32. 294-299.', 'Boas, F. 1899. Anthropometry of the Shoshonean Tribes. American Anthropologist 1. 751-758.']",True,utoa1244/nort2953/numi1242/west2621/nort2954,Uto-Aztecan
nort1551,North Northern Paiute,North America,nort1551,NA,40.0799,-119.536,dialect,Dialect,nort1551:1;,NA,4,"['Kelly, I.T. 1932. Ethnography of the Surprise Valley Paiute. University of California Publications in American Archaeology and Ethnology 31(3). 67-210. Berkeley: University of California Press.', 'Kroeber, A. L. 1917. California Kinship Systems. University of California Publications in American Archaeology and Ethnology 12. 339-396. Berkeley: Univ. of California press.']",True,utoa1244/nort2953/numi1242/west2621/nort2954,Uto-Aztecan
sout2967,South Northern Paiute,North America,sout2967,NA,40.0799,-119.536,dialect,Dialect,sout2967:1;,NA,4,"['Park, W. Z. 1934. Paviotso Shamanism. American Anthropologist 36. 98-368.', 'Lowie, R. H. 1924. Notes on Shoshonean Ethnography. (Anthropological Papers, 20.) New York: American Museum of Natural History. 185-314pp.', 'Boas, F. 1899. Anthropometry of the Shoshonean Tribes. American Anthropologist 1. 751-758.']",True,utoa1244/nort2953/numi1242/west2621/nort2954,Uto-Aztecan
nort2955,Northern Shoshoni,North America,nort2955,NA,41,-116,dialect,Dialect,nort2955:1;,NA,4,"['Lowie, R. H. 1909. The Northern Shoshone. Anthropological Papers of the American Museum of Natural History 2(2). 169-306.', 'Boas, F. 1899. Anthropometry of the Shoshonean Tribes. American Anthropologist 1. 751-758.']",True,utoa1244/nort2953/numi1242/cent2130/shos1248,Uto-Aztecan
gosi1242,Gosiute,North America,gosi1242,NA,41,-116,dialect,Dialect,gosi1242:1;,NA,4,"['Steward, J. H. 1938. Basin-Plateau Aboriginal Sociopolitical Groups. (Bureau of American Ethnology Bulletin, 120.) Washington, D.C.: Smithsonian Institution. 1-346pp.']",True,utoa1244/nort2953/numi1242/cent2130/shos1248,Uto-Aztecan
west2622,Western Shoshoni,North America,west2622,NA,41,-116,dialect,Dialect,west2622:1;,NA,4,"['Harris, J. 1940. The White Knife Shoshoni of Nevada. In Linton, R. (ed.), Acculturation in Seven American Indian Tribes, 39-166. New York: D. Appleton-Century.', 'Steward, J. H. 1938. Basin-Plateau Aboriginal Sociopolitical Groups. (Bureau of American Ethnology Bulletin, 120.) Washington, D.C.: Smithsonian Institution. 1-346pp.', 'Lowie, R. H. 1924. Notes on Shoshonean Ethnography. (Anthropological Papers, 20.) New York: American Museum of Natural History. 185-314pp.', 'Boas, F. 1899. Anthropometry of the Shoshonean Tribes. American Anthropologist 1. 751-758.']",True,utoa1244/nort2953/numi1242/cent2130/shos1248,Uto-Aztecan
nucl1789,Nuclear Serrano,North America,nucl1789,NA,33.9479,-116.772,dialect,Dialect,nucl1789:1;,NA,NA,NA,NA,utoa1244/nort2953/taki1254/serr1254/serr1255,Uto-Aztecan
kita1252,Kitanemuk,North America,kita1252,NA,33.9479,-116.772,dialect,Dialect,kita1252:1;,NA,NA,NA,NA,utoa1244/nort2953/taki1254/serr1254/serr1255,Uto-Aztecan
vany1234,Vanyume,North America,vany1234,NA,33.9479,-116.772,dialect,Dialect,vany1234:1;,NA,NA,NA,NA,utoa1244/nort2953/taki1254/serr1254/serr1255,Uto-Aztecan
cupe1243,Cupeño,North America,cupe1243,cup,33.3148,-116.515,language,Spoken_L1_Language,cupe1243:1;,6,0,"['Hill, Jane A. 2005. A Grammar of Cupeño. (University of California Publications in Linguistics, 136.) Berkeley and Los Angeles: University of California Press. xviii+531pp. (Includes bibliographical references and index).', 'Hill, Jane H. 1966. A grammar of the Cupeño language. University of California at Los Angeles dissertation. (viii+321pp.)', 'Gifford, E. W. 1922. California Kinship Terminologies. University of California Publications in American Archaeology and Ethnology 18. 1-285. Berkeley, Calif.: Univ.of California Press.', 'Gifford, E. W. 1918. Clans and Moieties in Southern California. (University of California Publications in American Archaeology and Ethnology, 14.)']",True,utoa1244/nort2953/taki1254/cupa1239/cahu1263,Uto-Aztecan
cahu1264,Cahuilla,North America,cahu1264,chl,33.5324,-116.691,language,Spoken_L1_Language,"(dese1235:1,moun1256:1,pass1251:1)cahu1264:1;",4,0,"['Seiler, Hansjakob. 1977. Cahuilla grammar. Banning, Ca.: Banning, Calif.: Malki Museum Press. x+361pp.', 'Seiler, Hansjakob. 1972. Cahuilla Grammar. Banning, California: Malki Museum Press.', 'Seiler, Hansjakob. 1967. Structure and Reconstruction in some Uto-Aztecan Languages. International Journal of American Linguistics 33(2). 135-147. doi: 10.1086/464951.', 'León, Nicolás. 1903. Los comanches y el dialecto Cahuillo de la Baja California. Anales del Museo Nacional: 1a época 7. 263-278.', 'Whipple, Amiel W., Thomas Ewbank & William W. Turner. 1855. Report upon the Indian Tribes. In 1853-1854, 1-127. Washington, DC: Government Printing Office.']",True,utoa1244/nort2953/taki1254/cupa1239/cahu1263,Uto-Aztecan
isla1277,Island Takic,North America,isla1277,NA,33.246079,-119.503678,language,Spoken_L1_Language,isla1277:1;,6,4,"['Hill, Jane H. & Kenneth C. Hill. 2019. Comparative Takic Grammar. Berkeley: University of California. 1475pp.', 'Golla, Victor. 2011. California Indian languages. Berkeley: University of California Press. 395pp.', 'Munro, Pamela. 2002. The Takic Foundations of Nicoleño Vocabulary. In David R. Browne and Kathryn L. Mitchell and Henry W. Chaney (eds.), Proceedings of the Fifth California Islands Symposium: 29 March to 1 April 1999, 659-668. Santa Barbara, CA: Santa Barbara Museum of Natural History.']",True,utoa1244/nort2953/taki1254/cupa1239/unun9949,Uto-Aztecan
luis1254,Luiseño,North America,luis1254,NA,33.3184,-116.939,dialect,Dialect,luis1254:1;,NA,NA,NA,NA,utoa1244/nort2953/taki1254/cupa1239/luis1253,Uto-Aztecan
juan1251,Juaneño,North America,juan1251,NA,33.3184,-116.939,dialect,Dialect,juan1251:1;,NA,NA,NA,NA,utoa1244/nort2953/taki1254/cupa1239/luis1253,Uto-Aztecan
sout2976,Southeastern Tepehuan,North America,sout2976,stp,23.1584,-103.983,language,Spoken_L1_Language,sout2976:1;,3,0,"['Willett, Thomas L. 1988. A reference grammar of Southeastern Tepehuan. State University of New York at Buffalo dissertation. (x+436pp.)', 'Willett, Thomas L. 1987. Discourse strategies in Southeastern Tepehuan. SIL Mexico Workpapers 8. 31-98.', 'Willett, Elizabeth R. 1981. Noun phrase components in Southeastern Tepehuan. Work Papers of the Summer Institute of Linguistics, University of North Dakota 25. 31-58.', 'Willett, Thomas L. 1980. Clause types in Southeastern Tepehuan. Work Papers of the Summer Institute of Linguistics, University of North Dakota 24. 51-72.', 'Willett, Thomas L. 1978. The Southeastern Tepehuan verb. Anthropological Linguistics 20. 272-94.']",True,utoa1244/sout3136/tepi1240/tepe1281/sout2975,Uto-Aztecan
